company_name,ticker,cik,form_type,filing_date,accession_number,document_url,ceo_name
Merck,MRK,0000310158,10-K,2023-02-24,0001628280-23-005061,https://www.sec.gov/Archives/edgar/data/310158/000162828023005061/mrk-20221231.htm,Robert M. Davis
Merck,MRK,0000310158,10-K,2022-02-25,0000310158-22-000003,https://www.sec.gov/Archives/edgar/data/310158/000031015822000003/mrk-20211231.htm,Robert M. Davis
Merck,MRK,0000310158,10-K,2021-02-25,0000310158-21-000004,https://www.sec.gov/Archives/edgar/data/310158/000031015821000004/mrk-20201231.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2020-02-26,0000310158-20-000005,https://www.sec.gov/Archives/edgar/data/310158/000031015820000005/mrk1231201910k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2019-02-27,0000310158-19-000014,https://www.sec.gov/Archives/edgar/data/310158/000031015819000014/mrk1231201810k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2018-02-27,0000310158-18-000005,https://www.sec.gov/Archives/edgar/data/310158/000031015818000005/mrk1231201710k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2017-02-28,0000310158-17-000010,https://www.sec.gov/Archives/edgar/data/310158/000031015817000010/mrk1231201610k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2016-02-26,0000310158-16-000063,https://www.sec.gov/Archives/edgar/data/310158/000031015816000063/mrk1231201510k.htm,KENNETH C. FRAZIER
Merck,MRK,0000310158,10-K,2015-02-27,0000310158-15-000005,https://www.sec.gov/Archives/edgar/data/310158/000031015815000005/mrk1231201410k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2014-02-27,0000310158-14-000009,https://www.sec.gov/Archives/edgar/data/310158/000031015814000009/mrk1231201310k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2013-02-28,0001193125-13-084618,https://www.sec.gov/Archives/edgar/data/310158/000119312513084618/d438975d10k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2012-02-28,0001193125-12-084319,https://www.sec.gov/Archives/edgar/data/310158/000119312512084319/d274705d10k.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2011-02-28,0000950123-11-019286,https://www.sec.gov/Archives/edgar/data/310158/000095012311019286/y87773e10vk.htm,Kenneth C. Frazier
Merck,MRK,0000310158,10-K,2010-03-01,0000950123-10-018679,https://www.sec.gov/Archives/edgar/data/310158/000095012310018679/y81622e10vk.htm,Richard T. Clark
Merck,MRK,0000310158,10-K,2009-02-27,0000950123-09-003694,https://www.sec.gov/Archives/edgar/data/310158/000095012309003694/y74771e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2008-02-29,0000950123-08-002339,https://www.sec.gov/Archives/edgar/data/310158/000095012308002339/y50144e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2007-02-28,0000950123-07-002869,https://www.sec.gov/Archives/edgar/data/310158/000095012307002869/y30437e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2006-02-28,0000950123-06-002367,https://www.sec.gov/Archives/edgar/data/310158/000095012306002367/y17883e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2005-03-09,0000950123-05-002785,https://www.sec.gov/Archives/edgar/data/310158/000095012305002785/y05567e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2004-02-26,0000950123-04-002379,https://www.sec.gov/Archives/edgar/data/310158/000095012304002379/y94582e10vk.htm,Fred Hassan
Merck,MRK,0000310158,10-K,2003-03-10,0000310158-03-000008,https://www.sec.gov/Archives/edgar/data/310158/000031015803000008/tenkdoc.htm,Richard Jay Kogan
Merck,MRK,0000310158,10-K,2002-03-29,0000310158-02-000002,https://www.sec.gov/Archives/edgar/data/310158/000031015802000002/body.htm,Richard Jay Kogan
Merck,MRK,0000310158,10-K,2001-03-13,0000310158-01-500003,https://www.sec.gov/Archives/edgar/data/310158/000031015801500003/final10k.htm,Richard Jay Kogan
Merck,MRK,0000310158,10-K,2000-03-02,0000310158-00-000001,https://www.sec.gov/Archives/edgar/data/310158/000031015800000001/0000310158-00-000001.txt,Richard Jay Kogan
Merck,MRK,0000310158,10-K,1998-03-19,0000310158-98-000004,https://www.sec.gov/Archives/edgar/data/310158/000031015898000004/0000310158-98-000004.txt,Robert P. Luciano
Merck,MRK,0000310158,10-K,1997-03-03,0000310158-97-000003,https://www.sec.gov/Archives/edgar/data/310158/000031015897000003/0000310158-97-000003.txt,Robert P. Luciano
Merck,MRK,0000310158,10-K,1996-02-28,0000310158-96-000005,https://www.sec.gov/Archives/edgar/data/310158/000031015896000005/0000310158-96-000005.txt,Richard J. Kogan
Merck,MRK,0000310158,10-K,1995-03-03,0000310158-95-000005,https://www.sec.gov/Archives/edgar/data/310158/000031015895000005/0000310158-95-000005.txt,Robert P. Luciano
Merck,MRK,0000310158,10-K,1994-03-07,0000310158-94-000003,https://www.sec.gov/Archives/edgar/data/310158/000031015894000003/0000310158-94-000003.txt,Robert P. Luciano
Caterpillar,CAT,0000018230,10-K,2025-02-14,0000018230-25-000008,https://www.sec.gov/Archives/edgar/data/18230/000001823025000008/cat-20241231.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2024-02-16,0000018230-24-000009,https://www.sec.gov/Archives/edgar/data/18230/000001823024000009/cat-20231231.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2023-02-15,0000018230-23-000011,https://www.sec.gov/Archives/edgar/data/18230/000001823023000011/cat-20221231.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2022-02-16,0000018230-22-000050,https://www.sec.gov/Archives/edgar/data/18230/000001823022000050/cat-20211231.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2021-02-17,0000018230-21-000063,https://www.sec.gov/Archives/edgar/data/18230/000001823021000063/cat-20201231.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2020-02-19,0000018230-20-000056,https://www.sec.gov/Archives/edgar/data/18230/000001823020000056/cat10-k12312019.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2019-02-14,0000018230-19-000034,https://www.sec.gov/Archives/edgar/data/18230/000001823019000034/cat_10-kx12312018.htm,"D. James Umpleby, III"
Caterpillar,CAT,0000018230,10-K,2018-02-15,0000018230-18-000042,https://www.sec.gov/Archives/edgar/data/18230/000001823018000042/cat_10-kx12312017.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2017-02-15,0000018230-17-000041,https://www.sec.gov/Archives/edgar/data/18230/000001823017000041/cat_10-kx12312016.htm,D. James Umpleby III
Caterpillar,CAT,0000018230,10-K,2016-02-16,0000018230-16-000410,https://www.sec.gov/Archives/edgar/data/18230/000001823016000410/cat_10-kx12312015.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2015-02-17,0000018230-15-000061,https://www.sec.gov/Archives/edgar/data/18230/000001823015000061/cat_10-kx12312014.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2014-02-18,0000018230-14-000058,https://www.sec.gov/Archives/edgar/data/18230/000001823014000058/cat_10-kx12312013.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2013-02-19,0000018230-13-000075,https://www.sec.gov/Archives/edgar/data/18230/000001823013000075/cat_10-kx12312012.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2012-02-21,0001104659-12-011331,https://www.sec.gov/Archives/edgar/data/18230/000110465912011331/a12-2184_110k.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2011-02-22,0001104659-11-008938,https://www.sec.gov/Archives/edgar/data/18230/000110465911008938/a10-18643_110k.htm,Douglas R. Oberhelman
Caterpillar,CAT,0000018230,10-K,2010-02-19,0000018230-10-000092,https://www.sec.gov/Archives/edgar/data/18230/000001823010000092/form10k_2009.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2009-02-20,0000018230-09-000063,https://www.sec.gov/Archives/edgar/data/18230/000001823009000063/form10k_2008.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2008-02-22,0000018230-08-000052,https://www.sec.gov/Archives/edgar/data/18230/000001823008000052/form10k_2007.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2007-02-23,0000018230-07-000053,https://www.sec.gov/Archives/edgar/data/18230/000001823007000053/form10k_2006.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2006-02-22,0000018230-06-000139,https://www.sec.gov/Archives/edgar/data/18230/000001823006000139/form10k_2005.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2005-02-24,0000018230-05-000218,https://www.sec.gov/Archives/edgar/data/18230/000001823005000218/form10k_2004.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2004-03-10,0000018230-04-000161,https://www.sec.gov/Archives/edgar/data/18230/000001823004000161/form10k_2003.htm,James W. Owens
Caterpillar,CAT,0000018230,10-K,2003-03-31,0000018230-03-000130,https://www.sec.gov/Archives/edgar/data/18230/000001823003000130/form10k_2002.htm,Glen A. Barton
Caterpillar,CAT,0000018230,10-K,2001-03-15,0000018230-01-500017,https://www.sec.gov/Archives/edgar/data/18230/000001823001500017/tenk.htm,Glen A. Barton
Caterpillar,CAT,0000018230,10-K,1996-03-05,0000950131-96-000892,https://www.sec.gov/Archives/edgar/data/18230/000095013196000892/0000950131-96-000892.txt,Donald V. Fites
Caterpillar,CAT,0000018230,10-K,1995-02-23,0000950131-95-000431,https://www.sec.gov/Archives/edgar/data/18230/000095013195000431/0000950131-95-000431.txt,Donald V. Fites
Caterpillar,CAT,0000018230,10-K,1994-03-02,0000018230-94-000007,https://www.sec.gov/Archives/edgar/data/18230/000001823094000007/0000018230-94-000007.txt,Donald V. Fites
Cisco Systems,CSCO,0000858877,10-K,2025-09-03,0000858877-25-000111,https://www.sec.gov/Archives/edgar/data/858877/000085887725000111/csco-20250726.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2024-09-05,0000858877-24-000017,https://www.sec.gov/Archives/edgar/data/858877/000085887724000017/csco-20240727.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2023-09-07,0000858877-23-000023,https://www.sec.gov/Archives/edgar/data/858877/000085887723000023/csco-20230729.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2022-09-08,0000858877-22-000013,https://www.sec.gov/Archives/edgar/data/858877/000085887722000013/csco-20220730.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2021-09-09,0000858877-21-000013,https://www.sec.gov/Archives/edgar/data/858877/000085887721000013/csco-20210731.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2020-09-03,0000858877-20-000010,https://www.sec.gov/Archives/edgar/data/858877/000085887720000010/csco-2020725x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2019-09-05,0000858877-19-000012,https://www.sec.gov/Archives/edgar/data/858877/000085887719000012/csco-2019727x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2018-09-06,0000858877-18-000011,https://www.sec.gov/Archives/edgar/data/858877/000085887718000011/csco-2018728x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2017-09-07,0000858877-17-000016,https://www.sec.gov/Archives/edgar/data/858877/000085887717000016/csco-2017729x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2016-09-08,0000858877-16-000117,https://www.sec.gov/Archives/edgar/data/858877/000085887716000117/csco-2016730x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2015-09-08,0000858877-15-000070,https://www.sec.gov/Archives/edgar/data/858877/000085887715000070/csco-2015725x10k.htm,Charles H. Robbins
Cisco Systems,CSCO,0000858877,10-K,2014-09-09,0000858877-14-000029,https://www.sec.gov/Archives/edgar/data/858877/000085887714000029/csco-2014726x10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2013-09-10,0000858877-13-000049,https://www.sec.gov/Archives/edgar/data/858877/000085887713000049/csco-2013727x10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2012-09-12,0001193125-12-388590,https://www.sec.gov/Archives/edgar/data/858877/000119312512388590/d365054d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2011-09-14,0001193125-11-247394,https://www.sec.gov/Archives/edgar/data/858877/000119312511247394/d202951d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2010-09-21,0001193125-10-213400,https://www.sec.gov/Archives/edgar/data/858877/000119312510213400/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2009-09-11,0001193125-09-190326,https://www.sec.gov/Archives/edgar/data/858877/000119312509190326/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2008-09-15,0001193125-08-195608,https://www.sec.gov/Archives/edgar/data/858877/000119312508195608/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2007-09-18,0001193125-07-202552,https://www.sec.gov/Archives/edgar/data/858877/000119312507202552/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2006-09-18,0001193125-06-192133,https://www.sec.gov/Archives/edgar/data/858877/000119312506192133/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2005-09-19,0001193125-05-187168,https://www.sec.gov/Archives/edgar/data/858877/000119312505187168/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2004-09-20,0001193125-04-158427,https://www.sec.gov/Archives/edgar/data/858877/000119312504158427/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2003-09-10,0001193125-03-047374,https://www.sec.gov/Archives/edgar/data/858877/000119312503047374/d10k.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2002-09-18,0000891618-02-004345,https://www.sec.gov/Archives/edgar/data/858877/000089161802004345/f84358e10vk.htm,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2001-09-24,0001095811-01-505065,https://www.sec.gov/Archives/edgar/data/858877/000109581101505065/f75710e10-k.txt,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,2000-09-29,0001095811-00-003692,https://www.sec.gov/Archives/edgar/data/858877/000109581100003692/f65797e10-k.txt,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,1998-09-25,0000891618-98-004310,https://www.sec.gov/Archives/edgar/data/858877/000089161898004310/0000891618-98-004310.txt,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,1997-10-22,0000891618-97-004205,https://www.sec.gov/Archives/edgar/data/858877/000089161897004205/0000891618-97-004205.txt,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,1996-10-25,0000950149-96-001640,https://www.sec.gov/Archives/edgar/data/858877/000095014996001640/0000950149-96-001640.txt,John T. Chambers
Cisco Systems,CSCO,0000858877,10-K,1995-10-26,0000950149-95-000673,https://www.sec.gov/Archives/edgar/data/858877/000095014995000673/0000950149-95-000673.txt,John T. Chambers
TJX,TJX,0000109198,10-K,2025-04-02,0000109198-25-000010,https://www.sec.gov/Archives/edgar/data/109198/000010919825000010/tjx-20250201.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2024-04-03,0000109198-24-000014,https://www.sec.gov/Archives/edgar/data/109198/000010919824000014/tjx-20240203.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2023-03-29,0000109198-23-000004,https://www.sec.gov/Archives/edgar/data/109198/000010919823000004/tjx-20230128.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2022-03-30,0000109198-22-000008,https://www.sec.gov/Archives/edgar/data/109198/000010919822000008/tjx-20220129.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2021-03-31,0000109198-21-000006,https://www.sec.gov/Archives/edgar/data/109198/000010919821000006/tjx-20210130.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2020-03-27,0000109198-20-000004,https://www.sec.gov/Archives/edgar/data/109198/000010919820000004/tjx-20200201.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2019-04-03,0001628280-19-003834,https://www.sec.gov/Archives/edgar/data/109198/000162828019003834/tjx-10kx20190202.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2018-04-04,0001193125-18-107423,https://www.sec.gov/Archives/edgar/data/109198/000119312518107423/d518812d10k.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2017-03-28,0001193125-17-099642,https://www.sec.gov/Archives/edgar/data/109198/000119312517099642/d269088d10k.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2016-03-29,0001193125-16-521424,https://www.sec.gov/Archives/edgar/data/109198/000119312516521424/d110852d10k.htm,Ernie Herrman
TJX,TJX,0000109198,10-K,2015-03-31,0001193125-15-114276,https://www.sec.gov/Archives/edgar/data/109198/000119312515114276/d855793d10k.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2014-04-01,0001193125-14-125980,https://www.sec.gov/Archives/edgar/data/109198/000119312514125980/d650209d10k.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2013-04-02,0001193125-13-138497,https://www.sec.gov/Archives/edgar/data/109198/000119312513138497/d472940d10k.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2012-03-27,0001193125-12-134536,https://www.sec.gov/Archives/edgar/data/109198/000119312512134536/d276277d10k.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2011-03-30,0000950123-11-030274,https://www.sec.gov/Archives/edgar/data/109198/000095012311030274/b83553e10vk.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2010-03-30,0000950123-10-029845,https://www.sec.gov/Archives/edgar/data/109198/000095012310029845/b77818e10vk.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2009-03-31,0000950135-09-002399,https://www.sec.gov/Archives/edgar/data/109198/000095013509002399/b73492tje10vk.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2008-03-26,0000950135-08-001961,https://www.sec.gov/Archives/edgar/data/109198/000095013508001961/b68114tje10vk.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2007-03-28,0000950135-07-001906,https://www.sec.gov/Archives/edgar/data/109198/000095013507001906/b64407tje10vk.htm,Carol Meyrowitz
TJX,TJX,0000109198,10-K,2006-03-29,0000950135-06-001903,https://www.sec.gov/Archives/edgar/data/109198/000095013506001903/b58738tje10vk.htm,Bernard Cammarata
TJX,TJX,0000109198,10-K,2005-03-30,0000950135-05-001752,https://www.sec.gov/Archives/edgar/data/109198/000095013505001752/b53017tje10vk.htm,Edmond J. English
TJX,TJX,0000109198,10-K,2004-03-31,0000950135-04-001661,https://www.sec.gov/Archives/edgar/data/109198/000095013504001661/b49914tje10vk.htm,Edmond J. English
TJX,TJX,0000109198,10-K,2003-04-25,0000950135-03-002594,https://www.sec.gov/Archives/edgar/data/109198/000095013503002594/b46271txe10vk.htm,Edmond J. English
TJX,TJX,0000109198,10-K,2002-04-24,0000950135-02-002121,https://www.sec.gov/Archives/edgar/data/109198/000095013502002121/b42801tce10-k.htm,Edmond J. English
TJX,TJX,0000109198,10-K,1995-04-19,0000109198-95-000002,https://www.sec.gov/Archives/edgar/data/109198/000010919895000002/0000109198-95-000002.txt,Bernard Cammarata
TJX,TJX,0000109198,10-K,1994-04-22,0000109198-94-000003,https://www.sec.gov/Archives/edgar/data/109198/000010919894000003/0000109198-94-000003.txt,Bernard Cammarata
ConocoPhillips,COP,0001163165,10-K,2025-02-18,0001163165-25-000012,https://www.sec.gov/Archives/edgar/data/1163165/000116316525000012/cop-20241231.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2024-02-15,0001163165-24-000010,https://www.sec.gov/Archives/edgar/data/1163165/000116316524000010/cop-20231231.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2023-02-16,0001163165-23-000006,https://www.sec.gov/Archives/edgar/data/1163165/000116316523000006/cop-20221231.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2022-02-17,0001562762-22-000031,https://www.sec.gov/Archives/edgar/data/1163165/000156276222000031/cop10k2021.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2021-02-16,0001562762-21-000027,https://www.sec.gov/Archives/edgar/data/1163165/000156276221000027/cop10k2020.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2020-02-18,0001193125-20-039954,https://www.sec.gov/Archives/edgar/data/1163165/000119312520039954/d875559d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2019-02-19,0001193125-19-043841,https://www.sec.gov/Archives/edgar/data/1163165/000119312519043841/d636257d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2018-02-20,0001193125-18-049729,https://www.sec.gov/Archives/edgar/data/1163165/000119312518049729/d534096d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2017-02-21,0001193125-17-050077,https://www.sec.gov/Archives/edgar/data/1163165/000119312517050077/d264316d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2016-02-23,0001193125-16-472901,https://www.sec.gov/Archives/edgar/data/1163165/000119312516472901/d145414d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2015-02-24,0001193125-15-059281,https://www.sec.gov/Archives/edgar/data/1163165/000119312515059281/d869001d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2014-02-25,0001193125-14-066358,https://www.sec.gov/Archives/edgar/data/1163165/000119312514066358/d665238d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2013-02-19,0001193125-13-065426,https://www.sec.gov/Archives/edgar/data/1163165/000119312513065426/d452384d10k.htm,Ryan M. Lance
ConocoPhillips,COP,0001163165,10-K,2012-02-21,0001193125-12-070636,https://www.sec.gov/Archives/edgar/data/1163165/000119312512070636/d267896d10k.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2011-02-23,0000950123-11-016957,https://www.sec.gov/Archives/edgar/data/1163165/000095012311016957/h76276e10vk.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2010-02-25,0000950123-10-017187,https://www.sec.gov/Archives/edgar/data/1163165/000095012310017187/h69477e10vk.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2009-02-25,0001362310-09-002769,https://www.sec.gov/Archives/edgar/data/1163165/000136231009002769/c81244e10vk.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2008-02-22,0000950129-08-001094,https://www.sec.gov/Archives/edgar/data/1163165/000095012908001094/h53977e10vk.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2007-02-23,0001104659-07-013338,https://www.sec.gov/Archives/edgar/data/1163165/000110465907013338/a07-4741_110k.htm,James J. Mulva
ConocoPhillips,COP,0001163165,10-K,2006-02-27,0001104659-06-012015,https://www.sec.gov/Archives/edgar/data/1163165/000110465906012015/a06-2522_110k.htm,J. J. Mulva
ConocoPhillips,COP,0001163165,10-K,2005-02-25,0000950129-05-001641,https://www.sec.gov/Archives/edgar/data/1163165/000095012905001641/h22551e10vk.htm,J. J. Mulva
ConocoPhillips,COP,0001163165,10-K,2004-03-02,0000950134-04-002756,https://www.sec.gov/Archives/edgar/data/1163165/000095013404002756/h12939e10vk.htm,J. J. Mulva
ConocoPhillips,COP,0001163165,10-K,2003-03-26,0000950129-03-001563,https://www.sec.gov/Archives/edgar/data/1163165/000095012903001563/h03367e10vk.txt,J. J. Mulva
Progressive,PGR,0000080661,10-K,2025-03-03,0000080661-25-000007,https://www.sec.gov/Archives/edgar/data/80661/000008066125000007/pgr-20241231.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2024-02-26,0000080661-24-000007,https://www.sec.gov/Archives/edgar/data/80661/000008066124000007/pgr-20231231.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2023-02-27,0000080661-23-000006,https://www.sec.gov/Archives/edgar/data/80661/000008066123000006/pgr-20221231.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2022-02-28,0000080661-22-000046,https://www.sec.gov/Archives/edgar/data/80661/000008066122000046/pgr-20211231.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2021-03-01,0000080661-21-000014,https://www.sec.gov/Archives/edgar/data/80661/000008066121000014/pgr-20201231.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2020-03-02,0000080661-20-000006,https://www.sec.gov/Archives/edgar/data/80661/000008066120000006/pgr-20191231x10k.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2019-02-27,0000080661-19-000008,https://www.sec.gov/Archives/edgar/data/80661/000008066119000008/pgr-20181231x10k.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2018-02-27,0000080661-18-000011,https://www.sec.gov/Archives/edgar/data/80661/000008066118000011/pgr-20171231x10k.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2017-03-01,0000080661-17-000012,https://www.sec.gov/Archives/edgar/data/80661/000008066117000012/pgr-20161231x10k.htm,Susan Patricia Griffith
Progressive,PGR,0000080661,10-K,2016-02-29,0000080661-16-000080,https://www.sec.gov/Archives/edgar/data/80661/000008066116000080/pgr-20151231x10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2015-03-02,0000080661-15-000010,https://www.sec.gov/Archives/edgar/data/80661/000008066115000010/pgr-20141231x10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2014-02-26,0000080661-14-000010,https://www.sec.gov/Archives/edgar/data/80661/000008066114000010/pgr-20131231x10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2013-02-26,0001193125-13-075784,https://www.sec.gov/Archives/edgar/data/80661/000119312513075784/d441077d10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2012-02-28,0001193125-12-083846,https://www.sec.gov/Archives/edgar/data/80661/000119312512083846/d258000d10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2011-03-01,0001193125-11-051378,https://www.sec.gov/Archives/edgar/data/80661/000119312511051378/d10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2010-03-01,0001193125-10-044296,https://www.sec.gov/Archives/edgar/data/80661/000119312510044296/d10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2009-02-25,0001193125-09-037067,https://www.sec.gov/Archives/edgar/data/80661/000119312509037067/d10k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2008-02-27,0000950152-08-001442,https://www.sec.gov/Archives/edgar/data/80661/000095015208001442/l30025ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2007-02-28,0000950152-07-001579,https://www.sec.gov/Archives/edgar/data/80661/000095015207001579/l24289ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2006-02-28,0000950152-06-001512,https://www.sec.gov/Archives/edgar/data/80661/000095015206001512/l17994ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2005-03-01,0000950152-05-001650,https://www.sec.gov/Archives/edgar/data/80661/000095015205001650/l12357ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2004-03-04,0000950152-04-001600,https://www.sec.gov/Archives/edgar/data/80661/000095015204001600/l05942ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2003-03-14,0000950152-03-002937,https://www.sec.gov/Archives/edgar/data/80661/000095015203002937/l99510ae10vk.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2001-03-29,0000950152-01-001830,https://www.sec.gov/Archives/edgar/data/80661/000095015201001830/l87143ae10-k.htm,Glenn M. Renwick
Progressive,PGR,0000080661,10-K,2000-03-30,0000950152-00-002514,https://www.sec.gov/Archives/edgar/data/80661/000095015200002514/0000950152-00-002514.txt,Peter B. Lewis
